"protein","clustering_coefficient"
"TUBB2A",0.0985221674876847
"TUBB2B",0.179487179487179
"TUBB3",0.0797720797720798
"TUBB4B",0.132352941176471
"TUBG1",0.0786290322580645
"TUBGCP3",0.106060606060606
"TUBGCP4",0.0711462450592885
"TUFT1",0.333333333333333
"TUSC2",0
"TV(UAC)Q",NA
"TWF2",0.0916666666666667
"TWIST1",0.183006535947712
"TWIST2",0
"TWSG1",0
"TXK",0
"TXLNA",0.254545454545455
"TXLNB",0.5
"TXLNG",0.466666666666667
"TXN",0.166666666666667
"TXNDC17",0.133333333333333
"TXNDC2",NA
"TXNDC9",0.194444444444444
"TXNIP",0.285714285714286
"TXNL1",0.6
"TXNL4A",0.333333333333333
"TXNL4B",0
"TXNRD1",0.238095238095238
"TXNRD2",0
"TYK2",0.173333333333333
"TYR",1
"TYRO3",0.5
"TYROBP",0
"TYRP1",NA
"Tacc3",1
"Tada3",0
"Taf15",1
"Tap2",0.333333333333333
"Tbk1",NA
"Tcea1",NA
"Tceb3",NA
"Tcf3",NA
"Tdg",NA
"Tfdp1",NA
"Tgfb1i1",0
"Thra",0.333333333333333
"Thrb",0.0151515151515152
"Timeless",0.166666666666667
"Tipin",0.0952380952380952
"Tmem48",NA
"Tmem63b",NA
"Tmsb4x",0
"Tnfrsf14",1
"Tnfrsf8",1
"Top2b",0.166666666666667
"Top3a",0.25
"Tor1aip1",0
"Tpd52",1
"Tpr",0
"Traf6",0
"Trim2",NA
"Trim28",0
"Trim3",0
"Trim54",NA
"Trim69",0.00158730158730159
"Trim71",NA
"Trp53",0.032967032967033
"Tsc1",NA
"Tsc2",0.333333333333333
"Tsg101",NA
"Ttk",0
"Ttll12",0
"Tuba1b",NA
"Tubb2b",0
"Tubb4b",0.012987012987013
"Tubb5",0.0151515151515152
"Tubg1",0
"Tubgcp2",0
"Tubgcp3",0
"Twist1",0.333333333333333
"U2AF1",0.230769230769231
"U2AF2",0.160984848484848
"UAP1",NA
"UBA1",0.111111111111111
"UBA2",0.450549450549451
"UBA3",0.6
"UBA4",0
"UBA5",0.0795795795795796
"UBA52",0.15
"UBA6",1
"UBA7",NA
"UBAC1",0.230769230769231
"UBAC2",0.333333333333333
"UBAP2L",0.25
"UBASH3A",0.277777777777778
"UBASH3B",0.217948717948718
"UBB",0.100985221674877
"UBC",0.000969741537992402
"UBC35",NA
"UBC36",NA
"UBC4",NA
"UBC7",NA
"UBD",0.244444444444444
"UBE2A",0.25
"UBE2B",0.169117647058824
"UBE2C",0.227272727272727
"UBE2CBP",0.666666666666667
"UBE2D1",0.024904214559387
"UBE2D2",0.0239148239148239
"UBE2D3",0.0258548790658882
"UBE2D4",0.024606971975393
"UBE2DNL",0
"UBE2E1",0.0271370420624152
"UBE2E2",0.0597439544807966
"UBE2E3",0.0386473429951691
"UBE2F",NA
"UBE2G1",0.285714285714286
"UBE2G2",0.0718954248366013
"UBE2H",0.03276955602537
"UBE2I",0.0425822470515208
"UBE2J1",0.195238095238095
"UBE2J2",0.4
"UBE2K",0.0525974025974026
"UBE2L3",0.0685249709639953
"UBE2L6",0.0568181818181818
"UBE2M",0.154411764705882
"UBE2N",0.0444279896334691
"UBE2O",0.333333333333333
"UBE2Q1",0.2
"UBE2Q2",0.4
"UBE2R2",0.151515151515152
"UBE2S",0.134502923976608
"UBE2T",0.153846153846154
"UBE2U",0.00721153846153846
"UBE2V1",0.111111111111111
"UBE2V2",0.142105263157895
"UBE2W",0.0267857142857143
"UBE2Z",0.072463768115942
"UBE3A",0.0472860472860473
"UBE3C",0.619047619047619
"UBE4A",0.155555555555556
"UBE4B",0.307692307692308
"UBI4",0.0457516339869281
"UBL4A",0.230769230769231
"UBL5",0.107142857142857
"UBN1",0.466666666666667
"UBOX5",0.125
"UBP3",NA
"UBQLN1",0.0561224489795918
"UBQLN2",0.212121212121212
"UBQLN4",0.0711462450592885
"UBR1",0.0587121212121212
"UBR2",0.181818181818182
"UBR5",0.0887949260042283
"UBTD2",NA
"UBTF",0.181818181818182
"UBXN1",0.104166666666667
"UBXN10",1
"UBXN11",0.0833333333333333
"UBXN2A",0.4
"UBXN4",0.6
"UBXN6",0.4
"UBXN7",0.140350877192982
"UBXN8",1
"UCHL1",0.196078431372549
"UCHL3",0.2
"UCHL5",0.0424710424710425
"UCK1",NA
"UCN",0
"UCP2",0.2
"UCP3",0.666666666666667
"UEVLD",0.266666666666667
"UFD1",NA
"UFD1L",0.130630630630631
"UFD2",NA
"UGCG",0.333333333333333
"UGDH",0.3
"UGP2",0.666666666666667
"UHRF1",0.415789473684211
"UHRF1BP1",NA
"UHRF2",0.165384615384615
"UIMC1",0.104097452934662
"UL114",NA
"UL27",0.126984126984127
"UL30",1
"UL48",0.214285714285714
"UL52",1
"UL56",NA
"ULK1",0.161904761904762
"ULK2",0.142857142857143
"ULP1",NA
"UM03200.1",NA
"UMPS",0.333333333333333
"UNC119",0.00638406537282942
"UNC13A",0.166666666666667
"UNC13B",0.2
"UNC13D",1
"UNC5A",0
"UNC5CL",1
"UNC93B1",0.0640394088669951
"UNG",0.4
"UNKL",0
"UPF1",0.185770750988142
"UPF2",0.235294117647059
"UPF3A",0.180952380952381
"UPF3B",0.266666666666667
"UPK2",0
"UPK3A",NA
"UPP1",0.333333333333333
"UPP2",NA
"UQCC",0
"UQCRC1",0.218181818181818
"UQCRC2",0.177777777777778
"URI1",0.511111111111111
"URM1",0.166666666666667
"UROD",0.266666666666667
"US2",NA
"US3",0
"USF1",0.180035650623886
"USF2",0.191666666666667
"USH1C",0
"USHBP1",0.0416666666666667
"USO1",0.142105263157895
"USP1",0.122507122507123
"USP10",0.230769230769231
"USP11",0.0563146997929607
"USP12",0.124183006535948
"USP12P1",NA
"USP13",0.101075268817204
"USP14",0.395833333333333
"USP15",0.0666049953746531
"USP16",0.163636363636364
"USP17",0.0476190476190476
"USP17L2",0.1
"USP18",0.238095238095238
"USP19",0.0638655462184874
"USP2",0.0985221674876847
"USP20",0.0539112050739958
"USP21",0.119047619047619
"USP22",0.112612612612613
"USP25",0.1
"USP26",0
"USP28",0.357142857142857
"USP29",0
"USP3",0.257894736842105
"USP30",0.142857142857143
"USP31",0
"USP32",0.105263157894737
"USP32P2",0
"USP33",0.153846153846154
"USP36",0.0733333333333333
"USP37",0.5
"USP38",0.238095238095238
"USP39",0.162210338680927
"USP4",0.12012012012012
"USP42",0.0687830687830688
"USP43",0.0555555555555556
"USP44",0.166666666666667
"USP45",0.0822510822510823
"USP46",0.19047619047619
"USP47",0.2
"USP48",0.333333333333333
"USP49",0.00568181818181818
"USP5",0.123809523809524
"USP50",0.0133333333333333
"USP53",0.0904761904761905
"USP6",0.5
"USP6NL",0.666666666666667
"USP7",0.0594257178526841
"USP8",0.103448275862069
"USP9X",0.113846153846154
"USPL1",0
"UTF1",NA
"UTP14A",0.0615563298490128
"UTP3",0
"UTP6",0.0476190476190476
"UTRN",0.120879120879121
"UTS2D",NA
"UTY",0.333333333333333
"UVRAG",0.361111111111111
"UXT",0.277777777777778
"Uba1",0.166666666666667
"Ubc",0.0727272727272727
"Ube2c",NA
"Ube2g2",0
"Ube2i",0.0714285714285714
"Ube2l3",0
"Ube2m",0
"Ube2n",1
"Ube2o",0
"Ubox5",0
"Ubr5",1
"Ucn",NA
"Ufc1",0.833333333333333
"Ufm1",0.15
"Uhrf1",0.166666666666667
"Ulbp1",NA
"Usp2",NA
"Usp7",0.666666666666667
"Usp8",0.7
"Uts2r",NA
"VAC14",0
"VAMP1",0.533333333333333
"VAMP2",0.284210526315789
"VAMP3",0.346153846153846
"VAMP4",0.0357142857142857
"VAMP7",0.361111111111111
"VAMP8",0.323809523809524
"VAPA",0.272727272727273
"VAPB",0.219047619047619
"VARS",0.158333333333333
"VASH1",NA
"VASN",0.5
"VASP",0.110526315789474
"VAV1",0.127041742286751
"VAV2",0.0429864253393665
"VAV3",0.318181818181818
"VBP1",0.196969696969697
"VCAM1",0.1
"VCAN",0.0583333333333333
"VCL",0.102766798418972
"VCP",0.061426116838488
"VCPIP1",0.252631578947368
"VDAC1",0.0925925925925926
"VDAC2",0.166666666666667
"VDR",0.118987341772152
"VEGFA",0.0363636363636364
"VEGFC",NA
"VEZT",0.9
"VGLL1",0
"VGLL4",0
"VHL",0.0262532668092183
"VHLL",NA
"VIL1",0
"VIM",0.0331858407079646
"VIPR1",0.1
"VLDLR",0.138888888888889
"VPS11",0.272727272727273
"VPS16",1
"VPS18",0.327272727272727
"VPS20",1
"VPS25",0.428571428571429
"VPS28",0.348484848484849
"VPS29",0.333333333333333
"VPS33A",0.8
"VPS33B",0.3
"VPS35",0.127272727272727
"VPS36",0.571428571428571
"VPS37A",0.571428571428571
"VPS37B",0.6
"VPS37C",0.714285714285714
"VPS37D",NA
"VPS39",NA
"VPS4A",0.243589743589744
"VPS4B",0.19047619047619
"VPS72",0.244444444444444
"VRK1",0.333333333333333
"VRK2",0.666666666666667
"VRK3",0.5
"VSNL1",0
"VTA1",0.128654970760234
"VTI1A",0.533333333333333
"VTN",0.0285714285714286
"VTNR",NA
"VWF",0.127272727272727
"Vcp",NA
"Vdac1",0
"VprBP",0.246376811594203
"WAC",0.25
"WAPAL",0.705128205128205
"WARS",0.285714285714286
"WAS",0.0939393939393939
"WASF1",0.285714285714286
"WASF2",0.194444444444444
"WASF3",0.666666666666667
"WASL",0.169117647058824
"WBP1",0
"WBP11",0.171428571428571
"WBP2",0.145454545454545
"WBP4",0.0631229235880399
"WBP5",0.333333333333333
"WDHD1",0.5
"WDR1",0.5
"WDR12",0.6
"WDR20",0.163398692810458
"WDR26",0.208791208791209
"WDR33",0.169117647058824
"WDR45",0.333333333333333
"WDR48",0.0540792540792541
"WDR5",0.0842681258549932
"WDR53",NA
"WDR59",0.666666666666667
"WDR5B",1
"WDR6",0.333333333333333
"WDR61",0.338235294117647
"WDR62",0.285714285714286
"WDR7",1
"WDR77",0.131907308377897
"WDR82",0.168067226890756
"WDR82P1",1
"WDTC1",0.5
"WDYHV1",0.00735294117647059
"WEE1",0.238095238095238
"WFDC2",0
"WFDC5",1
"WFS1",0.333333333333333
"WG",NA
"WHSC1",0.466666666666667
"WHSC1L1",0.285714285714286
"WHSC2",0.535714285714286
"WIF1",NA
"WIPF1",0.294117647058824
"WIPF2",0.222222222222222
"WIPI1",0
"WIPI2",0.194444444444444
"WISP1",NA
"WISP2",0
"WIZ",0.183823529411765
"WNK1",0.102766798418972
"WNT1",0.1
"WNT2",0
"WNT3A",NA
"WNT5A",NA
"WRAP73",0.0786290322580645
"WRN",0.278225806451613
"WRNIP1",0.230769230769231
"WSB1",0.4
"WT1",0.0769230769230769
"WTAP",0.2
"WWC1",0.0641025641025641
"WWOX",0.133333333333333
"WWP1",0.0690690690690691
"WWP2",0.0730837789661319
"WWTR1",0.0952380952380952
"Wbp1",NA
"XAB2",0.186813186813187
"XAGE2",NA
"XBP1",0.114285714285714
"XBP1P1",NA
"XIAP",0.0850961538461538
"XLMO1",NA
"XPA",0.153846153846154
"XPC",0.178947368421053
"XPNPEP1",0.238095238095238
"XPO1",0.0714285714285714
"XPO5",0.142857142857143
"XPO6",0.244444444444444
"XRCC1",0.213438735177866
"XRCC2",0.8
"XRCC3",0.533333333333333
"XRCC4",0.205882352941176
"XRCC5",0.105701754385965
"XRCC6",0.0547461368653422
"XRN1",0.219047619047619
"XRN2",0.176470588235294
"XRS2",NA
"Xpo1",0.2
"Xrcc6",0
"YAE1D1",0.00833333333333333
"YAF2",0.283076923076923
"YAP1",0.137931034482759
"YBX1",0.102564102564103
"YCK3",NA
"YDL160C-A",0.8
"YEATS4",0.242857142857143
"YES1",0.131054131054131
"YIPF2",NA
"YIPF3",0.5
"YLPM1",0.141666666666667
"YOD1",0.472222222222222
"YOL086W-A",0.527472527472527
"YPK1",NA
"YPK9",NA
"YRB1",NA
"YTHDC1",0.285714285714286
"YVH1",NA
"YWHAB",0.0409032258064516
"YWHAE",0.0631136044880785
"YWHAG",0.0260479558392272
"YWHAH",0.0807909604519774
"YWHAQ",0.0251383399209486
"YWHAZ",0.0306000299266796
"YY1",0.131400208986416
"YY2",0.1
"Ybx1",0.00875420875420875
"Yipf4",NA
"Ywhae",0
"ZAK",0.0615942028985507
"ZAP70",0.173015873015873
"ZBED1",0.0808823529411765
"ZBP1",0.0666666666666667
"ZBTB1",0.0666666666666667
"ZBTB16",0.0622489959839357
"ZBTB17",0.277777777777778
"ZBTB2",0.733333333333333
"ZBTB22",0
"ZBTB25",0.109090909090909
"ZBTB3",0.0157894736842105
"ZBTB32",0.0714285714285714
"ZBTB33",0.476190476190476
"ZBTB4",0.5
"ZBTB43",0.0952380952380952
"ZBTB45",NA
"ZBTB46",0.666666666666667
"ZBTB48",0
"ZBTB5",0.133333333333333
"ZBTB6",NA
"ZBTB7A",0.45
"ZBTB7B",0.290909090909091
"ZBTB7C",NA
"ZBTB8A",0.0735294117647059
"ZC3H10",NA
"ZC3H13",0.393939393939394
"ZC3H15",0.5
"ZC3HC1",0.244444444444444
"ZC4H2",NA
"ZCCHC10",0.0714285714285714
"ZCCHC12",0.666666666666667
"ZCCHC7",0
"ZCCHC8",0.466666666666667
"ZDHHC17",0.333333333333333
"ZDHHC23",NA
"ZEB1",0.175824175824176
"ZEB2",0.694444444444444
"ZFAND5",0.666666666666667
"ZFAND6",1
"ZFHX3",0.4
"ZFP36",0.228571428571429
"ZFP36L1",0.666666666666667
"ZFP42",0.666666666666667
"ZFP64",0.0363636363636364
"ZFP91",0.333333333333333
"ZFPM1",0.0952380952380952
"ZFPM2",0.345454545454545
"ZFY",NA
"ZFYVE16",1
"ZFYVE20",0
"ZFYVE28",0.333333333333333
"ZFYVE9",0.3
"ZHX1",0.0121951219512195
"ZHX2",0
"ZHX3",0
"ZIC1",0
"ZIC2",0.2
"ZK1127.9",NA
"ZKSCAN5",0
"ZMAT3",0.3
"ZMIZ1",0.6
"ZMIZ2",0.355555555555556
"ZMYM2",0.257142857142857
"ZMYND10",NA
"ZMYND11",0.0955882352941176
"ZMYND19",0
"ZMYND8",0.345454545454545
"ZNF10",0.333333333333333
"ZNF137P",0
"ZNF143",0
"ZNF148",0.533333333333333
"ZNF165",0.0989010989010989
"ZNF167",0.166666666666667
"ZNF174",0.666666666666667
"ZNF175",0
"ZNF192",0.666666666666667
"ZNF193",0
"ZNF197",0.3
"ZNF20",NA
"ZNF200",0
"ZNF202",0
"ZNF205",0.0181818181818182
"ZNF212",0
"ZNF217",0.75
"ZNF224",0
"ZNF226",0.666666666666667
"ZNF23",0
"ZNF232",0
"ZNF238",0.666666666666667
"ZNF24",0.0887096774193548
"ZNF250",0.0666666666666667
"ZNF263",0.0363636363636364
"ZNF273",NA
"ZNF274",1
"ZNF276",NA
"ZNF277",0
"ZNF281",0.305555555555556
"ZNF318",0.5
"ZNF326",0.428571428571429
"ZNF335",0.666666666666667
"ZNF33A",NA
"ZNF346",0.833333333333333
"ZNF350",0
"ZNF354A",0
"ZNF382",NA
"ZNF395",1
"ZNF396",NA
"ZNF398",NA
"ZNF407",0.333333333333333
"ZNF408",0.0512820512820513
"ZNF41",NA
"ZNF420",NA
"ZNF423",0.0666666666666667
"ZNF426",0.138888888888889
"ZNF434",0.4
"ZNF446",0.0454545454545455
"ZNF461",0
"ZNF471",NA
"ZNF473",0.0666666666666667
"ZNF496",0.15
"ZNF513",0.333333333333333
"ZNF516",0.333333333333333
"ZNF519",NA
"ZNF580",0
"ZNF581",0.142857142857143
"ZNF585B",NA
"ZNF594",NA
"ZNF597",NA
"ZNF622",0.1
"ZNF638",0.117647058823529
"ZNF646",0.3
"ZNF655",0
"ZNF668",0.666666666666667
"ZNF675",0
"ZNF691",NA
"ZNF7",0
"ZNF70",NA
"ZNF711",1
"ZNF74",0
"ZNF746",0
"ZNF76",0
"ZNF821",0
"ZNHIT1",0.6
"ZNHIT3",0.0757575757575758
"ZNRD1",0
"ZNRF4",0
"ZRANB1",0.190769230769231
"ZRANB2",0.236363636363636
"ZSCAN1",0.0221774193548387
"ZSCAN16",0
"ZSCAN20",NA
"ZSCAN4",NA
"ZW10",0.321428571428571
"ZWINT",0.199643493761141
"ZXDC",0
"ZYX",0.141666666666667
"ZZZ3",0.0380952380952381
"Zfp110",NA
"Zfp128",0.666666666666667
"Zfp259",NA
"Zfp521",0
"Zfp57",1
"Zswim2",1
"Zw10",0.0714285714285714
"Zwint",0.0409356725146199
"alien",0
"ark1",NA
"cbx2",0.333333333333333
"cdc25a",NA
"cdk1-a",0
"cdk2",NA
"cdknx",NA
"ced-3",0
"cgn",0.666666666666667
"chaf1a",NA
"ci",NA
"clint1-a",1
"csul",NA
"ctnnb1-a",NA
"dld",NA
"dll1",NA
"dvl1b",NA
"env",0
"epc2",NA
"epn2",NA
"fliI",1
"gag",0.104166666666667
"gag-pol",0.345454545454545
"git11",0
"lqf",NA
"mad2",NA
"mib",NA
"msl-1",NA
"msl-2",NA
"msl-3",1
"nedd4l",0
"nef",0.0380952380952381
"nkd2",NA
"park",1
"per",NA
"pin1-a",NA
"pin1-b",NA
"plk1",NA
"pop-1",NA
"pr-set7",NA
"psmd14",NA
"rna1",NA
"rnf138",NA
"rpn10",NA
"runx2b",NA
"ryh1",NA
"skp2",1
"slx8",NA
"smad1-b",1
"spry2",NA
"spt5",NA
"tat",0.0232256507706693
"tor2",NA
"tubgcp3",NA
"twist1-A",NA
"ube2i",0
"vIRF-3",NA
"vif",0.238095238095238
"vpr",0.428571428571429
"vpu",0.5
"zbtb16a",NA
"RAI14",0.123809523809524
"C8orf55",0
"SPRR2B",0
"SPRR2D",0
"SPRR2E",0
"SPRR2G",0
"CCDC165",0.0666666666666667
"KIAA0889",0.133333333333333
"LCAT",0
"AOX1",NA
"SDHB",0.3
"UGP1",NA
"CNGB1",0
"ABCD2",0.5
"RNASEL",1
"ABCG8",NA
"ATP5G3",NA
"GPRC5C",1
"HM13",0.5
"IFITM1",0.5
"SPAG7",1
"TMEM222",0.666666666666667
"IFT20",0.142857142857143
"ABI3BP",0
"Creb1",NA
"Jak1",NA
"SHE",NA
"TUB",0.166666666666667
"ZDHHC16",NA
"CHGB",0.0142450142450142
"MRPL20",0.163636363636364
"C2orf18",0.0769230769230769
"DHCR7",0.3
"DHX36",0.181818181818182
"RSU1",0.4
"CCT4",0.193103448275862
"DNASE1",NA
"ERD10",NA
"PCYT1B",0.5
"TMSB4Y",0
"ACTR2",0.277777777777778
"CFL2",1
"Cct4",NA
"Cct5",NA
"Cct6a",NA
"Cct8",NA
"DSTN",0.466666666666667
"Hspa1b",0
"Pcyt1b",NA
"CDK5R2",NA
"PYGB",0.5
"TNN",NA
"Tuba1a",0
"ARPC4",0.422222222222222
"ARPC1A",0
"ARPC3P1",NA
"Ap2b1",0.333333333333333
"Cdk14",0.5
"Chn1",0
"Fancl",0
"Fbxo3",0.466666666666667
"Fcho1",1
"Fgd6",NA
"Fkbp4",0
"Ilkap",0.166666666666667
"Jub",NA
"Naa20",0.5
"Nkiras1",0.166666666666667
"Nras",0
"Nuak2",0.5
"Plek",0
"Plekhb1",0
"Rab17",0
"Rab33b",0
"Rab3b",0.333333333333333
"Rab6b",0
"Rap2a",0
"Rasd2",0.535714285714286
"Rhebl1",0.166666666666667
"Rhobtb1",0.5
"Rhod",0.333333333333333
"Rhoj",0.3
"Rps27a",0.533333333333333
"Rras2",0.2
"Stat1",0.6
"Stx8",0
"Tgfbr1",0
"Ube2e3",0
"Ube2r2",NA
"Uhmk1",0.380952380952381
"Usp21",0
"Usp39",NA
"Wdr61",0.666666666666667
"BMP6",0.166666666666667
"INHA",NA
"LGI1",1
"CATSPER1",0.142857142857143
"NTN4",1
"DBT",0.1
"Actn1",NA
"Actn2",NA
"Actn3",NA
"Actn4",NA
"NT5E",1
"GNPAT",0.666666666666667
"CCDC90B",0
"LYPD3",0
"MC4R",0
"MTUS1",NA
"ZC3H12A",0
"AHNAK",0.106060606060606
"DDX39B",0.120879120879121
"DHX15",0.113756613756614
"HNRNPA3",0.183006535947712
"PDIA4",0.145454545454545
"PDIA6",0.0757575757575758
"PGK1",0.0978835978835979
"PHGDH",0.0727272727272727
"RCN1",0.0256410256410256
"SRSF5",0.137254901960784
"TAGLN2",0.166666666666667
"DEAF1",0.0181818181818182
"KIAA0947",0
"KIAA1377",0.00596491228070175
"MATR3",0.215686274509804
"TRMT2A",0.124183006535948
"HIST1H2AC",0
"HIST1H2BO",0.3
"IPO7",0.218181818181818
"XPOT",0.155555555555556
"PRKAR2B",0.3
"ROPN1",NA
"ROPN1L",NA
"SPA17",0
"FSIP1",NA
"FSIP2",NA
"Grin2b",0
"ARHGAP29",0.285714285714286
"Akt2",NA
"BPGM",0.666666666666667
"TCL1B",0
"C10orf2",0
"TIMM50",0.120879120879121
"SUCLA2",0.2
"FCGRT",NA
"CD6",0
"C14orf1",0.0311475409836066
"IGSF21",0.0043010752688172
"LAMP1",0.333333333333333
"SEC31A",0.333333333333333
"CDK13",0.333333333333333
"KRT74",0
"MTIF2",0
"MYBPC3",0
"SOCS5",NA
"TRIB1",0.333333333333333
"COTL1P1",NA
"CYP2E1",0
"DERL3",0
"RHOT1",0.666666666666667
"SRPRB",0.127272727272727
"AMOTL1",1
"FOXK1",0
"FOXK2",0.166666666666667
"LONP2",NA
"MPP7",1
"SCLT1",0
"MAGOHB",0.3
"UBE2L1",NA
"C11orf51",NA
"PDE3B",0.333333333333333
"C1orf123",1
"CSAD",0.0222222222222222
"KLHL23",0.0666666666666667
"SMPD1",0
"Rasa1",NA
"A1BG",0.0476190476190476
"ADAMTS10",0.0476190476190476
"ANGPT2",0.166666666666667
"ATP5B",0.114624505928854
"ATP6V1A",0.4
"CENPB",0.175
"COL11A2",0
"COL4A5",0.0476190476190476
"DDAH2",0.0238095238095238
"DOCK7",0.119047619047619
"FBN3",0.0256410256410256
"GDF9",0.00568990042674253
"HADHB",0.136842105263158
"HMGXB3",0.476190476190476
"HOXD8",0
"MPPED1",0
"PLD3",0.4
"RBM48",0.00303030303030303
"RPL13",0.121052631578947
"SDF4",0.145454545454545
"SEMA5B",0
"TAF5L",0.352941176470588
"TIAM2",0.0714285714285714
"TMEM108",0
"WDR18",0.166666666666667
"WDR73",0.25
"ZNF135",0.0666666666666667
"ZNF431",0.166666666666667
"ARMC6",0.333333333333333
"EBLN2",0
"SLC16A1",0.2
"ATP6V1G1",0.666666666666667
"FAM46C",0.4
"MEA1",1
"AQP4",0
"RTDR1",NA
"POLQ",NA
"AP3D1",0.5
"AP3M1",0.266666666666667
"AP4S1",0.333333333333333
"NECAB3",0.5
"CCDC97",0
"CHERP",0.333333333333333
"CPSF7",0.161904761904762
"DDX3X",0.105169340463458
"DDX46",0.357142857142857
"DIAPH1",0.177777777777778
"RBM17",0.285714285714286
"THRAP3",0.0881720430107527
"ANKRD17",0.3
"CGNL1",0.6
"FAM214A",NA
"FBXO30",0.333333333333333
"KIAA1328",NA
"KRT13",1
"KRT23",1
"LPHN1",0.666666666666667
"MACF1",0.103896103896104
"MBD5",0
"MYH11",0.285714285714286
"NAV1",NA
"NAV2",0.333333333333333
"NAV3",1
"NCKAP5",0
"NCKAP5L",1
"ND4",0
"NUPL1",0.666666666666667
"NUPL2",0.666666666666667
"PNISR",0
"POM121C",1
"RBM4B",0.333333333333333
"SNRNP200",0.132290184921764
"SPECC1L",0.333333333333333
"TUBA4A",0.158333333333333
"ZFP106",0.333333333333333
"FCGR3A",0
"RMI2",0.380952380952381
"SAA2",NA
"LIPC",0
"MTTP",NA
"Set",0
"APBA3",0
"EID3",NA
"KIF6",0
"MFSD3",0.666666666666667
"MUL1",0.163636363636364
"RRS1",0.333333333333333
"TBL3",0.163636363636364
"WDR24",0
"WNT5B",NA
"COX5B",1
"DENND5A",0.666666666666667
"KIF1A",0.523809523809524
"MDN1",0.4
"MED12L",NA
"NLRP10",NA
"PMEPA1",0.666666666666667
"MYO18A",0.5
"KCTD12",0.333333333333333
"PSD3",0.666666666666667
"GEA1",NA
"NOA1",0.107142857142857
"EPPK1",0.192307692307692
"GART",0.333333333333333
"KIAA0368",0.214285714285714
"PABPC4",0.126153846153846
"YARS",0.5
"Itch",0
"IGF2BP1",0.177489177489177
"GPRASP2",0
"CBR3",0.5
"EML4",0.5
"LOC147791",NA
"RPL8",0.0879120879120879
"SCAMP2",0.4
"SGCE",1
"SLC1A6",NA
"WDR91",NA
"GCC2",0.5
"B4GALT3",0
"FUNDC2",0.163636363636364
"PRKCSH",0.238095238095238
"ARL6IP4",0
"ARL6IP6",NA
"ATL2",0.333333333333333
"RPS4X",0.183823529411765
"AP3B2",0.333333333333333
"CAPNS1",0.142857142857143
"RNASE6",NA
"ATP5A1",0.169934640522876
"BCLAF1",0.19047619047619
"BOP1",0.321428571428571
"CALD1",0.138888888888889
"CALM3",0.163636363636364
"CKAP4",0.238095238095238
"CMBL",0.133333333333333
"CNGA3",NA
"CPA1",NA
"CPNE8",1
"CSN2",0.138888888888889
"DDX27",0.333333333333333
"DGKG",NA
"DHRS2",0.666666666666667
"DNAH3",NA
"H1FX",0.333333333333333
"HDGFRP2",1
"HIST1H2AG",0.333333333333333
"HIST2H2AB",0.388888888888889
"HSPA1B",0.272727272727273
"HSPA7",1
"IGF2BP2",0.333333333333333
"INA",0.266666666666667
"KCTD3",0.333333333333333
"KIF26A",1
"LIMA1",0.6
"LRP1B",NA
"MYH1",1
"MYL12B",0.6
"NOP10",0.4
"PES1",0.285714285714286
"PFKFB3",0.666666666666667
"PPM1A",0.3
"RPL3",0.183823529411765
"RPL7A",0.180952380952381
"RPL7L1",1
"RPS17",0.285714285714286
"SCYL2",0.833333333333333
"SPIN1",0.5
"STXBP5",0.2
"TCOF1",0.318181818181818
"TMOD3",0.0457516339869281
"TPM4",0.266666666666667
"TUBA1C",0.257575757575758
"USP24",0.333333333333333
"ACTG2",0.4
"ARHGAP21",0
"BOLA2",1
"BOLA2B",NA
"CAPZA1",0.166666666666667
"CCT6A",0.259259259259259
"CLTB",1
"CSDA",0.227272727272727
"CSNK1A1L",0.333333333333333
"CTPS",0.5
"DBN1",0.0994152046783626
"DCD",0.138888888888889
"EEF2",0.205882352941176
"GPR56",1
"HNRNPA0",0.218181818181818
"HNRNPF",0.187692307692308
"HNRNPH2",0.381818181818182
"HSPA1L",0.333333333333333
"HSPA6",0.285714285714286
"IGKV1-5",NA
"KCNAB1",0.1
"LRP11",1
"MRPL43",0.2
"NKTR",0
"PABPC3",0.666666666666667
"PHKA2",0
"POLR1B",0.533333333333333
"RPL14",0.2
"RPL18",0.2
"RPL19",0.4
"RPL21",0.212121212121212
"RPL28",0.4
"RPL30",0.196969696969697
"RPL31",0.115789473684211
"RPL36",0.238095238095238
"RPLP0",0.150326797385621
"RPS19",0.205128205128205
"RPS6",0.189473684210526
"SDHA",0.2
"SPIN3",NA
"TUBA8",0.5
"TUBB4A",0.266666666666667
"TWISTNB",0
"GFRA3",NA
"Jak3",1
"ELAC2",0.6
"IGSF9",NA
"PIN4",0.285714285714286
"C15orf41",1
"HIST1H3F",0.5
"MRPS7",0.1
"CERS2",0.0666666666666667
"ALPP",0
"PHAX",0.0952380952380952
"CPVL",0.2
"PTCD3",0.177777777777778
"eIF2A",0.5
"ATF6B",0.8
"ADSS",0
"KRT85",0.032967032967033
"PIK3R4",0.428571428571429
"ATG2B",1
"MAGED2",0.333333333333333
"KRT4",0.266666666666667
"SPTLC1",0.25
"HNRPDL",0.244444444444444
"NDUFAF1",0
"YOP1",NA
"Ap1b1",0
"Ap3b2",NA
"CXXC5",NA
"Mcm3",NA
"Polq",NA
"TDP1",0.666666666666667
"Terc",NA
"USP34",0.666666666666667
"Act5C",1
"CTNND2",0.142857142857143
"svp",1
"FXYD1",0
"CRIP2",0
